Index,X,Y,Area,Diameter
1,3.624,4.7157,0.0009510666309145467,0.03479850060215874
2,3.4175,4.7009,0.0001289581872426504,0.012813846558106745
3,3.7634,4.7042,0.000566878698087484,0.026865821697334515
4,3.4913,4.7058,0.0017570553011811117,0.047298544287856716
5,4.342,4.6813,2.0149716756664125e-05,0.005065117588940805
6,3.7601,4.6731,1.07465156035542e-05,0.0036990388798387444
7,4.0223,4.6747,9.940526933287634e-05,0.011250187548199704
8,3.8502,4.6731,8.328549592754504e-05,0.010297688425944421
9,4.0977,4.6583,0.0003962777628810611,0.02246233555085826
10,3.0225,4.6436,0.0003210521536561817,0.020218216982648106
11,4.1535,4.6321,0.0001020918982337649,0.011401203534202316
12,3.9043,4.6239,7.925555257621222e-05,0.010045461845025852
13,4.2092,4.6075,0.0001020918982337649,0.011401203534202316
14,4.1731,4.6026,0.0001867207086117542,0.01541882583160783
15,2.8504,4.5895,0.00014104801729664888,0.013401041501636452
16,4.3223,4.5927,0.00035597832936773286,0.02128956753951935
17,3.229,4.6026,0.0009349468575092154,0.03450233776436902
18,2.9602,4.6026,0.001924969607486646,0.04950704421256961
19,3.7765,4.5764,0.0011243541950218582,0.03783612326059187
20,3.3126,4.6239,0.009591265176172124,0.110507819209066
21,4.2436,4.5534,4.164274796377252e-05,0.007281565316531525
22,3.0881,4.5501,6.0449150269992376e-05,0.008773041010356246
23,2.7602,4.5436,0.0001706009352064229,0.014738244708024728
24,3.1044,4.5354,1.07465156035542e-05,0.0036990388798387444
25,4.0977,4.5354,0.00031299226695351604,0.019962818725859366
26,3.9699,4.5567,0.0050790719371298036,0.08041688405371282
27,2.7225,4.5321,0.0007952421546630107,0.03182033561980988
28,4.3403,4.5141,0.000244483229980858,0.017643290975218023
29,3.3224,4.4944,6.0449150269992376e-05,0.008773041010356246
30,4.4633,4.5108,0.0015380950457586948,0.0442534002741169
31,3.4913,4.5321,0.009850524865107868,0.1119914183973591
32,2.6766,4.4665,0.00012761487279220612,0.012746933063893615
33,3.9273,4.4633,0.00010746515603554199,0.011697388013808327
34,3.6929,4.4534,3.492617571155115e-05,0.0066685371755967355
35,4.5354,4.4534,0.00012761487279220612,0.012746933063893615
36,3.2077,4.4534,7.522560922487939e-05,0.009786736966012252
37,4.1305,4.4452,0.00040433764958372676,0.02268961623464068
38,3.924,4.437,6.98523514231023e-05,0.009430735714918077
39,4.1469,4.4256,6.98523514231023e-05,0.009430735714918077
40,4.396,4.4223,9.537532598154352e-05,0.01101978387409246
41,3.6732,4.4239,0.00018403407971086567,0.015307497113075582
42,2.6176,4.4518,0.0034079887607771256,0.06587249849697838
43,4.6698,4.4288,0.0010988312204634168,0.0374042158437204
44,3.1913,4.4174,0.000244483229980858,0.017643290975218023
45,2.8356,4.4239,0.0005615054402857069,0.026738192368888563
46,3.8683,4.437,0.0024448322998085804,0.05579298490278234
47,4.1961,4.4108,0.00012492824389131758,0.012612041086863956
48,2.9733,4.4256,0.000972559662121655,0.03518950726321072
49,4.2321,4.3731,9.403201153109925e-05,0.010941904566956722
50,4.5747,4.3764,0.0004567269131510535,0.02411478316238285
51,3.465,4.4059,0.006099990919467452,0.08812916464594094
52,3.8945,4.3567,0.00020552711091797408,0.016176688324126623
53,4.5026,4.396,0.005568038397091519,0.08419885197424434
54,4.2879,4.3698,0.00339052567292135,0.06570351104928306
55,2.9028,4.337,0.00012089830053998475,0.012406953580101163
56,4.5813,4.3338,0.00020552711091797408,0.016176688324126623
57,3.7011,4.3321,0.00011418172828776337,0.012057391581191425
58,3.4142,4.3387,0.0009470366875632139,0.03472469670019427
59,2.1915,4.3223,2.417966010799695e-05,0.005548558319758116
60,3.6503,4.3256,0.00034657512821462295,0.02100650276615594
61,2.4783,4.3125,6.850903697265803e-05,0.009339615358531181
62,2.3226,4.3174,0.00032642541145795883,0.020386705037222657
63,3.6847,4.3125,0.00025522974558441224,0.018026885617620378
64,4.8288,4.3075,0.00017866082190908856,0.01508237459916501
65,3.3946,4.3075,0.0002041837964675298,0.01612373666544498
66,3.8011,4.301,2.6866289008885498e-05,0.005848694006904164
67,3.4585,4.2928,4.29860624142168e-05,0.007398077759677489
68,2.4504,4.2928,6.44790936213252e-05,0.009060757794321181
69,4.101,4.283,6.179246472043665e-05,0.00886998363294501
70,4.8271,4.283,7.791223812576795e-05,0.009959966997964921
71,2.221,4.2813,0.0001235849294408733,0.012544051151738211
72,4.0813,4.2764,5.104594911688245e-05,0.00806186833272249
73,3.8715,4.2993,0.002237961874440162,0.05338034805194551
74,3.3192,4.2584,0.00014776458954887024,0.013716403272184065
75,3.7716,4.2666,0.0008006154124647879,0.03192765577480785
76,4.4977,4.2518,0.00020552711091797408,0.016176688324126623
77,3.8355,4.2551,0.00021627362652152827,0.01659421989038633
78,4.9779,4.2321,9.403201153109924e-06,0.0034601340371781604
79,2.2636,4.2371,0.00018000413635953284,0.015138969074176013
80,2.4947,4.2371,0.0008153918714196749,0.03222094311386833
81,4.5714,4.2059,0.00011552504273820764,0.01212811002677275
82,4.5387,4.2076,0.00016791430630553437,0.014621735017260409
83,3.8781,4.2092,0.00012492824389131758,0.012612041086863956
84,3.6519,4.2059,0.00010477852713465345,0.011550245200295406
85,4.2584,4.2092,0.00029687249354818474,0.019441959739946054
86,4.3403,4.2026,0.0002740361478906321,0.018679230717062362
87,3.1536,4.1977,9.000206817976642e-05,0.010704867692523289
88,2.9504,4.2157,0.0011552504273820764,0.03835245139772759
89,2.5799,4.1994,0.00015985441960286872,0.014266498114080421
90,2.9012,4.1994,0.00018000413635953284,0.015138969074176013
91,3.3159,4.1928,5.5075892468215273e-05,0.00837405542447106
92,3.5437,4.2026,0.001543468303560472,0.04433063139792269
93,4.7894,4.1846,0.0001289581872426504,0.012813846558106745
94,2.7586,4.1748,7.656892367532368e-05,0.00987373189433613
95,3.193,4.1781,0.0003707547883226199,0.021726933927553472
96,4.3764,4.1748,0.0002095570542693069,0.01633451341099251
97,3.9666,4.1748,0.00034926175711551147,0.021087766136391895
98,3.0422,4.1682,4.970263466643817e-05,0.00795508390495247
99,2.7422,4.1633,0.0002471698588817466,0.01773996726589002
100,2.9995,4.16,0.00018537739416130995,0.01536326231456513
101,3.5306,4.1518,6.98523514231023e-05,0.009430735714918077
102,3.4388,4.1502,2.417966010799695e-05,0.005548558319758116
103,4.0305,4.1551,0.0007831523246090123,0.031577531715500866
104,3.3634,4.1731,0.004751303211221401,0.07777883476598407
105,4.9435,4.1387,0.0003022457513499619,0.019617116068550003
106,5.0386,4.1469,0.0018161611370006597,0.048087505437903674
107,4.7747,4.1272,2.417966010799695e-05,0.005548558319758116
108,4.2649,4.1436,0.0017745183890368872,0.04753300943325071
109,2.516,4.1354,0.0002565730600348565,0.018074262534058985
110,3.8404,4.1272,0.00023373671437730385,0.01725116888218451
111,3.1618,4.1272,0.0005480722957812642,0.02641642141476571
112,2.6701,4.1502,0.0016254104850375727,0.0454921631270376
113,3.6568,4.1125,0.00027537946234107636,0.018724957176468146
114,2.8209,4.1092,0.00018403407971086567,0.015307497113075582
115,4.0568,4.1108,0.00043254725304305654,0.023467770825985723
