Index,X,Y,Area,Diameter
1,2.7257,4.6268,5.909440767513642e-05,0.008674176429188237
2,4.173,4.4881,4.4320805756352315e-05,0.007512057144585203
3,3.5579,4.4821,9.091447334636372e-06,0.003402291913598262
4,3.671,4.4791,1.591003283561365e-05,0.004500809145513528
5,3.564,4.4685,2.272861833659093e-06,0.001701145956799131
6,3.264,4.4715,5.682154584147733e-05,0.008505729783995655
7,3.9122,4.4625,1.591003283561365e-05,0.004500809145513528
8,3.4419,4.4685,0.00018523823944321607,0.01535749496683048
9,3.7012,4.461,3.7502220255375036e-05,0.006910087542463663
10,3.5157,4.4595,3.4092927504886396e-06,0.0020834697860782733
11,3.8233,4.4565,2.954720383756821e-05,0.006133568974287515
12,3.1991,4.458,0.00010114235159782964,0.011348058939830387
13,3.7961,4.4595,0.00013750814093637515,0.013231810260248176
14,3.3047,4.4535,5.1139391257329594e-05,0.008069243783807483
15,3.2142,4.4263,2.272861833659093e-06,0.001701145956799131
16,3.4072,4.4233,7.841373326123871e-05,0.009991970077943791
17,3.472,4.4158,1.591003283561365e-05,0.004500809145513528
18,3.7886,4.4127,5.341225309098869e-05,0.008246610989300376
19,3.0077,4.4233,0.0012557561630966488,0.03998597760965151
20,3.8987,4.4082,0.00016023675927296608,0.014283549223724094
21,3.8625,4.4384,0.001168250982500774,0.03856764640337406
22,3.9243,4.4007,1.1364309168295465e-05,0.0038038779990517773
23,3.4961,4.4022,0.00021023971961346612,0.016361097911995328
24,3.3228,4.3947,6.023083859196597e-05,0.00875718479351965
25,3.4479,4.3962,0.00023069547611639793,0.017138570622514122
26,3.8157,4.3947,0.00011364309168295465,0.012028918418407432
27,3.5806,4.3901,3.977508208903413e-05,0.007116404106769481
28,2.9187,4.3962,0.0004659366759001141,0.024356703411966003
29,3.8293,4.3736,2.3865049253420477e-05,0.005512342918080054
30,3.5549,4.369,1.591003283561365e-05,0.004500809145513528
31,3.4705,4.369,8.977804242953418e-05,0.01069153655328336
32,3.0212,4.363,3.4092927504886396e-06,0.0020834697860782733
33,3.573,4.366,0.0001613731901897956,0.014334110618022877
34,4.1218,4.372,0.0003397928441320344,0.020799944378938555
35,2.8931,4.3555,5.682154584147733e-06,0.0026897479279358273
36,3.7057,4.3992,0.0028763066504955822,0.06051633969595084
37,3.9771,4.3841,0.0035013436547518327,0.06676862437505789
38,2.9368,4.3555,0.00045343593581498906,0.02402774572205306
