Index,X,Y,Area,Diameter
1,2.7423,4.6549,5.9813633421600204e-05,0.008726802586667935
2,4.1984,4.5154,4.486022506620015e-05,0.007557632733866181
3,3.5795,4.5093,9.202097449476954e-06,0.003422933590822445
4,3.6933,4.5063,1.610367053658467e-05,0.004528115517802756
5,3.5856,4.4956,2.3005243623692385e-06,0.0017114667954112226
6,3.2838,4.4987,5.751310905923096e-05,0.008557333977056113
7,3.936,4.4896,1.610367053658467e-05,0.004528115517802756
8,3.4627,4.4956,0.00018749273553309294,0.015450668763238229
9,3.7236,4.4881,3.795865197909244e-05,0.006952010987090004
10,3.5371,4.4865,3.450786543553858e-06,0.002096110180236893
11,3.8465,4.4835,2.9906816710800102e-05,0.0061707812871092
12,3.2185,4.485,0.00010237333412543112,0.011416907520641683
13,3.8192,4.4865,0.00013918172392333894,0.013312087544919736
14,3.3247,4.4805,5.1761798153307865e-05,0.008118199819873313
15,3.2337,4.4532,2.3005243623692385e-06,0.0017114667954112226
16,3.4279,4.4501,7.936809050173873e-05,0.010052591278716798
17,3.4931,4.4426,1.610367053658467e-05,0.004528115517802756
18,3.8116,4.4395,5.406232251567711e-05,0.008296643110751857
19,3.0259,4.4501,0.0012710397102090043,0.040228572208901796
20,3.9223,4.435,0.00016218696754703133,0.014370207400088517
21,3.8859,4.4653,0.0011824695222577887,0.038801635998791495
22,3.9481,4.4274,1.1502621811846192e-05,0.003826956095773219
23,3.5173,4.4289,0.00021279850351915456,0.01646036055926638
24,3.3429,4.4213,6.096389560278482e-05,0.008810314562067108
25,3.4688,4.4228,0.00023350322278047772,0.017242550190363626
26,3.8389,4.4213,0.00011502621811846192,0.012101897768108851
27,3.6023,4.4168,4.025917634146167e-05,0.007159579272304714
28,2.9364,4.4228,0.0004716074942856939,0.024504475332436885
29,3.8525,4.4001,2.4155505804877005e-05,0.005545786257497595
30,3.5765,4.3955,1.610367053658467e-05,0.004528115517802756
31,3.4916,4.3955,9.087071231358492e-05,0.010756402018142907
32,3.0396,4.3895,3.450786543553858e-06,0.002096110180236893
33,3.5947,4.3925,0.00016333722972821594,0.014421075549953142
34,4.1468,4.3986,0.00034392839217420117,0.02092613747143453
35,2.9106,4.3819,5.751310905923096e-06,0.0027060666066244378
36,3.7282,4.4259,0.0029113135805782712,0.060883491834131644
37,4.0012,4.4107,0.003543957780229812,0.06717370907327096
38,2.9546,4.3819,0.00045895461029266306,0.02417352185890865
39,3.6372,4.3849,0.0003772859954285551,0.021917469038518253
40,3.2534,4.3955,0.001298646002557435,0.040663096845522814
41,3.3581,4.3728,9.892254758187726e-05,0.011222838297293243
42,4.074,4.3773,0.0002726121369407548,0.018630634802059926
43,2.9152,4.3667,4.831101160975401e-05,0.007842926139375428
44,4.1832,4.3652,2.875655452961548e-05,0.006050948884054426
45,2.7969,4.3622,1.7253932717769287e-05,0.004687044851339028
46,3.5204,4.3652,0.0002461561067735085,0.017703550189780638
47,2.7574,4.3607,6.786546868989254e-05,0.00929564405826499
48,3.1275,4.4274,0.00749280784823661,0.09767363643008709
49,3.0881,4.3591,0.0002806639722090471,0.018903768624245525
50,3.0259,4.3515,0.00010237333412543112,0.011416907520641683
51,2.7226,4.344,3.450786543553858e-06,0.002096110180236893
52,2.6786,4.344,3.105707889198472e-05,0.0062883305407106784
53,4.1711,4.347,7.706756613936949e-05,0.00990583024411068
54,2.9728,4.3455,7.706756613936949e-05,0.00990583024411068
55,2.8272,4.3409,2.3005243623692385e-06,0.0017114667954112226
56,3.443,4.3424,1.610367053658467e-05,0.004528115517802756
57,3.3748,4.3424,3.335760325435396e-05,0.006517071396035939
58,2.7392,4.3409,2.875655452961548e-05,0.006050948884054426
59,3.2231,4.3349,4.486022506620015e-05,0.007557632733866181
60,3.757,4.3303,6.901573087107716e-06,0.002964347445119327
61,3.3277,4.3288,1.1502621811846192e-05,0.003826956095773219
62,3.7888,4.3349,0.0001495340835540005,0.013798286432259818
63,3.5325,4.3288,5.521258469686173e-05,0.008384440720947572
64,3.4021,4.3394,0.00045320329938673996,0.024021581184086246
65,4.168,4.3258,1.4953408355400051e-05,0.004363401293333968
66,3.9284,4.3242,6.901573087107716e-06,0.002964347445119327
67,3.2974,4.3318,0.00021394876570033917,0.01650478806398161
68,3.1685,4.3258,9.777228540069263e-05,0.011157398449069312
69,3.7449,4.3212,1.8404194898953908e-05,0.0048407591072435405
70,2.8287,4.3212,3.6808389797907816e-05,0.00684586718164489
71,2.4951,4.3197,1.610367053658467e-05,0.004528115517802756
72,4.0725,4.3227,0.0003381770812682781,0.020750432115835285
73,4.2272,4.3258,0.00025995925294772395,0.018193141588874997
74,2.7787,4.3212,0.0005509755847874327,0.02648629650847662
75,3.1321,4.3151,0.0002933168562020779,0.01932518099407824
76,2.8773,4.3288,0.00038533783069684744,0.022150109799404814
