Index,X,Y,Area,Diameter
1,2.8572,4.4528,0.00044396549433431274,0.02377550049703143
2,3.1633,4.4085,6.561066418733686e-05,0.009139917516020396
3,3.2062,4.3833,1.9683199256201058e-05,0.0050061389972609555
4,2.7595,4.3789,0.0009666637856934298,0.03508268174481922
5,2.4298,4.3641,0.0002176087028880006,0.016645359887834422
6,3.3126,4.3449,3.717937637282422e-05,0.006880279954076867
7,3.4324,4.3331,0.00022635679144631217,0.016976643310407824
8,3.3467,4.3271,1.858968818641211e-05,0.004865092611989621
9,3.1884,4.3375,0.0012903430623509582,0.040532897913422246
10,2.341,4.3612,0.010865125989422984,0.11761763502240259
11,2.1828,4.3271,0.004066767668545097,0.07195810874975828
12,2.6619,4.2857,8.310684130396002e-05,0.010286637778508169
13,3.6912,4.2562,0.000565345223080886,0.026829459451388624
14,2.0112,4.2532,0.0006604806861525244,0.0289991401276522
15,3.2254,4.2384,0.00010607057376952792,0.01162124128723396
16,3.0701,4.2443,0.0007556161492241628,0.031017420296225635
17,2.9577,4.2754,0.009024746858968185,0.10719451750002301
18,3.4812,4.2236,7.435875274564844e-05,0.009730185223979242
19,2.2301,4.2207,0.00010060301842058319,0.011317762206938548
20,2.0719,4.2192,0.0001716812379568648,0.014784834840327695
21,2.4993,4.2709,0.015799047936310717,0.14183078862389953
22,2.9163,4.1955,9.076141879248266e-05,0.010749931513403147
23,2.4312,4.1955,0.00016621368260792005,0.014547502657585698
24,3.2387,4.1837,0.0006736028189899917,0.029285794279533196
25,2.8453,4.1807,0.000626581842989067,0.028245154991727677
26,3.1707,4.1896,0.001715718868498859,0.04673886082288502
27,3.6764,4.1674,0.001607461272589753,0.04524028358544609
28,2.7093,4.1334,0.0012400415531406666,0.03973499644612425
29,3.1544,4.1142,9.841599628100529e-06,0.0035398748325256454
30,3.8583,4.1438,0.006409068380033022,0.0903342642986025
31,1.9698,4.1378,0.004576343827066746,0.07633336053735637
32,3.0198,4.1112,0.0009240168539716608,0.03430006994859478
33,3.4088,4.1526,0.012327150289730807,0.12528134427271598
34,3.9441,4.0802,0.0005631582009413081,0.026777514660258978
35,1.612,4.1068,0.004892368526235752,0.07892500918606883
36,2.7196,4.0639,3.827288744261317e-05,0.00698072731046937
37,2.6294,4.0757,0.0019289535271077038,0.04955824765535903
38,3.3541,4.0624,0.00030180905526174955,0.019602939170400433
39,3.1929,4.0713,0.0008179462802021328,0.03227137352859936
40,3.2535,4.0905,0.003843691410308151,0.06995670018921137
41,2.8557,4.0506,3.280533209366843e-06,0.0020437476874562628
42,2.0941,4.055,0.00021870221395778954,0.016687129990869853
43,2.9562,4.0609,0.0008430970348072787,0.03276376786582375
