Index,X,Y,Area,Diameter
1,3.4844,5.0642,9.822222122028671e-06,0.003536388217226642
2,2.8713,5.0508,2.946666636608601e-05,0.006125204067524467
3,3.0975,5.0357,4.209523766583716e-06,0.0023151095274558608
4,3.0606,5.029,0.00014452698265270757,0.013565303888770062
5,2.8345,5.0189,0.0001052380941645929,0.011575547637279303
6,2.8613,5.0156,0.0001375111097084014,0.013231953095486396
7,2.7139,5.0139,0.00011646349087548281,0.01217727071640306
8,2.7892,5.0072,1.5434920477473626e-05,0.004433097238022415
9,2.5246,5.0106,0.00011365714169776034,0.012029661979920975
10,2.615,5.0173,0.0007043936436083418,0.029947651695954855
11,2.9852,4.9972,5.472380896558831e-05,0.008347246109557312
12,2.5145,4.9938,2.946666636608601e-05,0.006125204067524467
13,2.816,4.9955,0.00020766983915146333,0.016260794920803647
14,3.4158,4.9921,0.00022310475962893694,0.016854251765598956
15,2.6837,4.9854,0.00017679999819651606,0.015003624535854984
16,3.4593,4.9771,4.6304761432420874e-05,0.007678349651148083
17,2.7155,4.9737,0.0006033650732103326,0.02771693112744306
18,3.1427,4.9955,0.0033942793304553363,0.0657398712305776
19,2.2984,4.9436,4.209523766583716e-05,0.007321019139516641
20,2.4073,4.9268,1.122539671088991e-05,0.0037805580272818272
21,3.3571,4.9436,0.0006763301518311171,0.02934502163243563
22,3.0824,4.9268,0.00028905396530541514,0.01918423673721111
23,2.6519,4.9268,0.00032132698084922365,0.020226868734621033
24,3.657,4.9151,1.9644444244057343e-05,0.0050012081786183285
25,2.739,4.9235,0.0004981269790457398,0.025184022077906848
26,2.7909,4.9251,0.0006103809461546388,0.027877610335122885
27,2.5111,4.9134,7.577142779850688e-05,0.009822177876321735
28,3.4509,4.9101,3.367619013266973e-05,0.0065481185842144905
29,3.399,4.9134,0.0001669777760744874,0.014580902152815177
30,3.0305,4.9151,0.0003339555521489748,0.020620509576146282
31,3.5649,4.9134,0.00042937142419153905,0.02338146010538956
32,2.5463,4.9084,0.00022029841045121448,0.0167479147307593
33,2.3688,4.9034,0.00011085079252003785,0.011880219383569689
34,2.1862,4.8983,1.4031745888612386e-05,0.004226792370942335
35,2.2716,4.9034,0.00039429205947000805,0.022405986751140482
