Index,X,Y,Area,Diameter
1,3.3126,4.7865,8.963226471121066e-05,0.010682852798503003
2,3.4918,4.7801,0.0030436556174078247,0.0622519292282493
3,3.223,4.7609,0.0006543155323918378,0.028863478837030873
4,3.2662,4.7176,0.00027786002060475304,0.01880910327833038
5,3.5638,4.7096,3.457244496003839e-05,0.0066346819125939075
6,3.3686,4.7176,0.0006351086185251497,0.028436691233481082
7,2.8341,4.6872,7.554719454230612e-05,0.009807633536438064
8,3.3414,4.676,7.6827655466752e-06,0.003127619047607257
9,4.0567,4.6808,0.00016774038110240852,0.014614160477719318
10,3.5478,4.6696,2.9450601262254928e-05,0.006123534122002609
11,3.6038,4.668,0.00033420030128037114,0.020628064365145218
12,3.4566,4.6632,7.682765546675199e-05,0.00989039984376553
13,4.0311,4.6552,3.8413827733376e-06,0.002211560637531303
14,3.495,4.6536,5.762074160006399e-05,0.008565337518286593
15,3.407,4.6568,0.00036365090254262606,0.021517776595083058
16,3.7351,4.6504,0.0014149093215126824,0.04244429879694499
17,3.6151,4.6264,6.530350714673919e-05,0.009118498105999894
18,4.0295,4.6072,7.682765546675199e-05,0.00989039984376553
19,3.9271,4.6776,0.013336000528103699,0.13030703450309442
20,2.5013,4.612,0.0003047497000181162,0.019698207261302832
21,3.5462,4.604,0.0001293265533690325,0.01283213473798318
22,3.1126,4.6536,0.013465327081472732,0.1309373396817134
23,3.6311,4.5944,1.792645294224213e-05,0.004777517010215316
24,2.9173,4.612,0.001860509723219844,0.04867108538925116
25,3.3958,4.5896,0.00019975190421355518,0.015947790554833884
26,4.2504,4.5704,2.560921848891733e-06,0.0018057316990586507
27,4.2024,4.5704,2.3048296640025596e-05,0.005417195097175952
28,3.319,4.564,0.0005813292596984234,0.02720609126573771
29,2.5845,4.5608,0.0004660877764982954,0.024360652461609355
30,3.2166,4.5496,0.00011780240504901971,0.012247068244005219
31,2.5285,4.5464,1.53655310933504e-05,0.004423121275062606
32,4.1335,4.5432,4.9937976053388795e-05,0.007973895277416942
33,2.4532,4.5464,0.0003034692390936704,0.01965678091206063
34,2.9909,4.5528,0.0013432035097437139,0.04135480413727961
35,3.6599,4.5448,0.00105638026266784,0.03667458417905256
36,4.4984,4.5176,0.0001638989983290709,0.014445853592469205
37,4.3352,4.5464,0.0040616220523422885,0.07191257061745597
38,3.6727,4.4984,4.609659328005119e-05,0.0076610707764472675
39,4.1447,4.4968,3.07310621867008e-05,0.006255238095214514
40,3.8391,4.5064,0.0007746788592897493,0.03140623756705084
41,2.354,4.4856,0.00010243687395566931,0.011420450024382123
42,4.0759,4.508,0.0018323395828820348,0.048301213404105495
43,3.9719,4.4728,0.0002522508021158357,0.017921375406063183
44,4.1912,4.4584,0.00011011963950234452,0.011840974607960502
45,4.0199,4.4536,0.0014149093215126824,0.04244429879694499
46,3.2726,4.4264,6.530350714673919e-05,0.009118498105999894
47,2.6869,4.4184,1.6645992017796265e-05,0.004603730584906557
48,2.3508,4.428,0.00043279579246270286,0.023474512087762456
49,4.4696,4.4216,0.0003316393794314794,0.02054887764535058
50,3.9639,4.412,1.6645992017796265e-05,0.004603730584906557
51,3.8935,4.4216,0.000929614631147699,0.03440380952367982
52,2.3908,4.4088,8.322996008898132e-05,0.010294254537945928
53,2.9717,4.412,0.0005505981975117226,0.026477224143248605
54,4.5208,4.4168,0.0008694329676987434,0.03327155595956536
55,3.8007,4.404,7.554719454230612e-05,0.009807633536438064
56,4.6808,4.3992,1.1524148320012798e-05,0.0038305353882236337
57,4.0871,4.3976,0.0002637749504358485,0.018326175209395983
58,4.2456,4.3864,0.00017030130295130023,0.014725296378596885
59,2.7605,4.3816,2.176783571557973e-05,0.005264567336104131
60,3.8615,4.3832,0.0002061542088357845,0.01620134843163716
61,3.1702,4.4056,0.0014558840710949502,0.043054490728240066
62,3.5062,4.4472,0.025636108168330694,0.18066794594788185
63,4.2248,4.3624,5.377935882672639e-05,0.008274902195717486
64,4.1223,4.3672,0.0004289544096893653,0.023370103065776752
65,3.4182,4.3544,6.274258529784746e-05,0.008937915905855146
66,3.9079,4.3544,0.00041102795674712316,0.022876561116613032
67,3.3334,4.356,0.0007708374765164116,0.03132827409329403
68,4.2136,4.3464,2.817014033780906e-05,0.0059889345178284975
69,2.7269,4.34,1.2804609244458664e-05,0.004037738828221336
70,4.4088,4.3848,0.007262774363456954,0.0961626306006764
71,3.8775,4.34,0.0004468808626316074,0.023853435519604393
72,3.103,4.3352,7.554719454230612e-05,0.009807633536438064
73,2.4404,4.34,0.00027786002060475304,0.01880910327833038
74,3.1654,4.3352,0.00031755430926257486,0.02010777720570252
75,4.2568,4.3352,0.0004776119248183082,0.024659975460566613
76,2.3444,4.3208,4.097474958226773e-05,0.007222926796234603
77,4.4936,4.3192,0.00020103236513800105,0.01599882361504562
78,2.2036,4.3752,0.0131656992251524,0.12947234796493468
79,2.3924,4.308,0.0002253611227024725,0.016939264838554867
80,2.3492,4.2824,0.0001638989983290709,0.014445853592469205
81,2.9445,4.3128,0.0049092871843254525,0.07906135958573383
82,4.0903,4.2616,4.353567143115946e-05,0.007445222526744859
83,3.6487,4.2648,0.00012676563152014077,0.01270444862891615
84,4.1816,4.2808,0.0019206913866687998,0.049451999218827654
85,4.276,4.26,0.00035212675422261326,0.021174081048193582
86,3.5414,4.2552,8.579088193787305e-05,0.010451427819250611
87,3.9463,4.2648,0.0004648073155738495,0.02432716701284433
88,2.6597,4.2488,7.29862726934144e-05,0.009639969326511334
89,4.7192,4.2968,0.01611460073415123,0.14324017209686543
90,2.7253,4.2584,0.002002640885833335,0.05049595597418132
91,3.2566,4.2392,0.00017670360757352958,0.014999534021428187
92,4.0871,4.2328,1.408507016890453e-05,0.004234816209638717
93,4.9289,4.2184,1.2804609244458664e-05,0.004037738828221336
94,4.2376,4.2264,0.00016517945925351678,0.014502172923377656
95,4.0407,4.2184,3.201152311114666e-05,0.006384225647039389
96,3.351,4.2152,1.9206913866687997e-05,0.004945199921882765
97,1.978,4.2648,0.006947780976043271,0.09405418378178058
98,3.3334,4.2648,0.01540522538200822,0.14005192662698618
99,3.4838,4.1992,1.1524148320012798e-05,0.0038305353882236337
100,3.5062,4.1992,0.00015621623278239572,0.014103215417347199
101,3.6887,4.196,0.00035724859792039674,0.02132751842511081
102,4.4712,4.1896,6.14621243734016e-05,0.008846242550125212
103,4.54,4.1848,3.585290588448426e-05,0.0067564293503146605
104,2.1076,4.1896,0.00018438637312020477,0.015322141552894535
105,3.519,4.1752,2.0487374791133864e-05,0.005107380517631512
106,4.516,4.1704,6.786442899563093e-05,0.009295572853681955
107,4.0263,4.1688,0.00011524148320012798,0.012113216484664008
108,2.4036,4.1832,0.00206922485390452,0.05132853895193272
109,4.1559,4.1736,0.0006991316647474432,0.029835584166108948
110,1.9331,4.1543,6.786442899563093e-05,0.009295572853681955
111,4.8569,4.1559,0.0005646832676806271,0.026813747717565437
112,4.3784,4.18,0.005289584078885874,0.08206648295399904
113,2.4068,4.1383,9.347364748454825e-05,0.010909369567851357
